0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,226,1,2,106,1,3,237,1,4,211,1,5,161,2,6,2,2,7,193,1,8,82,1,9,21,2,10,248,1,11,137,2,12,39,2,88
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,223,1,2,104,1,3,240,1,4,214,1,5,159,2,6,5,2,7,204,1,8,138,1,9,192,1,10,251,1,11,135,2,12,41,2,102
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,220,1,2,102,1,3,244,1,4,217,1,5,156,2,6,9,2,7,228,1,8,165,1,9,153,1,10,254,1,11,134,2,12,43,2,83
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,217,1,2,100,1,3,247,1,4,220,1,5,154,2,6,12,2,7,0,2,8,184,1,9,127,1,10,2,2,11,132,2,12,46,2,53
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,214,1,2,97,1,3,251,1,4,223,1,5,152,2,6,15,2,7,28,2,8,192,1,9,116,1,10,5,2,11,131,2,12,48,2,22
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,211,1,2,95,1,3,254,1,4,226,1,5,150,2,6,19,2,7,52,2,8,187,1,9,124,1,10,8,2,11,129,2,12,50,2,245
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,208,1,2,93,1,3,2,2,4,229,1,5,148,2,6,22,2,7,63,2,8,142,1,9,186,1,10,11,2,11,128,2,12,52,2,209
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,205,1,2,90,1,3,6,2,4,232,1,5,146,2,6,25,2,7,63,2,8,139,1,9,187,1,10,14,2,11,127,2,12,53,2,206
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,202,1,2,87,1,3,10,2,4,235,1,5,144,2,6,28,2,7,60,2,8,139,1,9,187,1,10,17,2,11,126,2,12,55,2,203
0,0,2,254,0,0,0,0,51,0,0,46,0,0,0,0,6,255,255,254,40,131,30,2,1,199,1,2,85,1,3,14,2,4,239,1,5,142,2,6,31,2,7,57,2,8,139,1,9,188,1,10,21,2,11,125,2,12,57,2,196
